0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
5,5,1.057966622,6,4,-0.642762678,3,-1.908619129,5,6,1.100069844,6,1.13412882,-0.739035124,6,-0.273355108,0.100561322,3,1.17389849,1.3853927
3,5,2.366818183,5,5,-0.776143068,5,-1.708403568,3,5,0.281650716,3,0.143234493,-0.513520473,5,0.89309451,-1.167423607,5,0.371360821,0.873958058
6,5,-0.667777284,4,5,0.015727082,6,-1.443032533,3,5,1.000185799,7,0.600336124,-0.690506826,6,0.080640333,0.377351572,6,1.499264232,0.105209393
6,4,-0.053520302,8,3,-0.331658554,8,2.143096141,3,3,-1.331991143,3,-0.426533464,-0.942926274,5,0.075810135,-0.286010565,4,-0.017120933,-1.003881338
6,5,0.986130296,5,6,0.37866696,5,3.053556598,5,4,-1.800000547,3,1.028476707,1.377813065,6,-0.549957218,-0.232472845,5,-0.369187348,0.899255588
6,5,0.032616435,8,8,-0.492379908,6,-3.631228669,5,7,1.833696632,6,0.132473492,-0.663939968,5,-0.312089291,-0.272346279,7,-1.769134253,-0.101436431
5,3,-1.572968162,4,6,-0.754769748,5,-1.825426446,6,4,0.602436381,4,-0.594633563,0.956923746,7,-0.246034406,-0.70813435,4,0.10930801,-1.770729692
6,1,-0.279975218,7,4,-0.856174,4,-2.430728719,7,6,0.545275373,2,0.935016803,-0.533418413,6,-2.218383884,-1.402490433,6,-1.960935299,2.101915261
5,6,-1.073723359,7,3,0.386807542,7,-1.234824125,5,5,0.132693697,3,2.080571989,0.401079605,6,-0.87160771,-0.970587423,4,1.044914854,1.207035725
5,4,-0.372575669,5,5,0.489959373,7,-1.525200065,5,3,1.093410811,7,0.451594208,-0.816474807,4,-0.141099511,0.463717842,5,0.016033547,1.702337136
6,5,-0.963571973,7,3,0.225526942,5,0.229834665,4,5,0.462024587,8,0.824433959,0.628102264,8,0.000667015,1.05121362,6,-0.163365253,0.370485966
3,5,-0.324638124,5,6,-0.258972646,5,-2.681367835,4,3,0.948249504,4,-1.196158988,1.055081936,8,1.13012765,-0.926903064,4,-1.217838404,0.524357414
6,7,-1.336425199,6,4,-0.426576262,6,2.494161039,4,2,-0.760158588,7,-0.183934987,0.001840765,6,-1.151915014,1.080197017,6,-1.739944631,0.648420674
6,3,-0.327836664,7,3,-0.124573734,4,0.634503575,6,6,-0.209799442,6,0.12731741,0.375700401,6,-0.8550751,0.245431028,5,1.866252362,0.420556487
8,4,0.828442439,6,5,-0.363206928,3,1.493365434,3,7,-0.340499312,7,-0.423494098,1.032473636,7,-0.633300844,0.851812025,5,-1.065995837,1.660209823
6,5,1.657772664,6,5,-0.178880905,5,3.294191706,4,2,-1.984327878,2,0.918366157,-1.291641847,8,0.476500073,-0.326770708,5,0.257456024,1.148711917
6,3,1.507238181,4,6,0.152551122,3,0.022779539,3,6,-0.032024204,5,0.443386746,-0.685772091,7,0.408222475,-0.034995738,5,1.251549056,1.308490949
5,5,0.735744719,5,7,-1.367911268,4,-0.621697245,5,5,0.272224159,5,-1.745013811,0.268414852,4,1.658755262,-0.121249691,5,-0.344296644,-0.191190764
4,5,-2.140309081,5,5,1.219693633,3,2.24579687,4,6,-0.526093397,8,-0.025774842,-2.273816268,6,-0.492742455,1.255896211,5,-0.593414803,0.72708658
7,5,-0.678846328,4,6,-0.176097553,5,1.667734598,5,5,-1.026491287,4,-0.255195648,0.059564716,6,2.319702657,-0.204594698,8,1.147543256,-2.027079315
7,3,-1.473439149,6,5,-0.429343735,4,0.910168576,4,5,-0.167161111,6,2.057257502,-1.459851611,5,-0.571884304,0.591354861,6,-0.540635851,0.169928948
7,4,2.410829717,5,4,-0.775098663,4,-2.060080445,7,7,0.567030192,3,0.300741122,0.912469336,6,-0.7187557,-1.001004989,4,-1.573004395,-0.866537553
4,6,-1.541796083,6,8,-0.402523096,8,-0.534035114,3,6,0.633265919,7,0.189769988,0.679139234,9,0.164191163,0.610268662,6,0.762151295,2.300378617
7,4,0.681003941,7,4,-0.514433618,5,1.99173301,5,4,-1.181244395,4,-1.618600631,0.146446042,7,-1.224780646,-0.164448184,6,0.844096482,0.019089814
6,6,1.524785144,3,3,-1.167956813,6,1.937593529,5,5,-0.53244109,7,1.238605585,-0.720374315,5,0.460221179,0.943052915,6,0.844745382,-0.880217703
7,4,-0.228839067,3,2,-0.550761506,6,-1.290262015,6,4,0.464463973,5,1.539143049,-0.686545944,6,0.81140011,-0.431407421,5,0.738687007,-1.475470861
5,4,0.351456591,7,4,0.165419424,6,-1.112196317,2,4,0.876162393,7,0.559606491,-1.365598776,4,0.462223528,0.479150637,4,-0.447836902,-0.1867466
4,5,-2.001196019,4,8,-0.643845129,5,-1.850448534,3,3,0.685080971,4,2.155549125,0.460565485,6,0.482322043,-0.58479178,7,-1.701343206,0.032265247
6,4,0.135680693,4,4,0.844419897,5,1.690172493,4,4,-0.542345897,6,-1.504036933,-0.434376749,6,0.705533912,0.683305576,4,-1.326399184,0.415318396
6,4,-0.397539469,3,6,1.206609402,5,3.433264711,5,5,-1.992778425,3,-1.047198983,-0.29664343,6,0.041722302,-0.205841951,4,-1.195913344,-0.914665506
6,6,-1.012200014,4,8,-0.502252382,4,-1.202322159,7,4,0.305339991,4,0.467263621,-0.915965206,6,-0.282109195,-0.629995186,7,0.806365325,0.581897426
5,6,-0.265010992,5,2,-1.002941999,5,2.505526035,6,5,-0.65933349,8,-1.995348981,0.682796632,7,-0.235935607,1.27165203,5,-0.117449978,-0.141803297
3,4,1.684885767,6,5,-0.057312136,4,2.89006826,8,5,-1.626946486,3,-0.587881349,-0.003798333,4,1.19882835,-0.082872286,4,-0.221659293,-1.032871752
5,4,0.537679565,7,8,1.933246158,5,-1.487311739,8,4,0.363180385,4,-1.8385468,0.593321414,4,-1.284575521,-0.805322425,6,1.93245645,1.11101305
6,3,-0.062526892,5,5,-1.556845403,6,-0.621682685,4,5,0.357347657,6,0.854145649,-0.198543904,6,0.099961578,0.031017971,5,0.129763602,-0.850437473
2,8,-0.086702047,4,5,-0.309348291,6,-3.688053567,7,5,1.93849697,7,-0.896300809,0.904261126,7,0.517620778,-0.140485584,3,1.123445958,1.242424263
7,4,-0.546590239,5,6,1.394090312,6,-2.229033169,9,4,1.378325104,7,1.621009997,0.307031753,7,0.942951075,0.284819271,5,-0.721944608,0.575877615
6,4,-0.270632917,6,7,-0.634761324,8,2.26600584,4,2,-1.395600115,3,0.798203344,-0.507617599,6,-0.014444424,-0.279550378,5,0.147559833,-0.274853485
4,5,-1.221601655,6,5,-2.368416273,6,-0.865496295,6,5,0.105004854,4,0.538943402,1.213142712,6,-1.53650661,-0.658829481,4,-0.078494468,0.715246617
6,5,1.543334756,4,3,-0.165359516,7,-1.212404515,4,5,1.023532023,8,0.801052345,1.053475753,5,-0.152036696,0.644713259,7,-1.379582991,0.173114473
6,4,-0.074469534,5,7,0.177661876,4,-3.885996461,6,4,1.906789756,6,0.202580198,0.506916163,7,0.488725225,-0.390828748,4,0.031205462,1.245189159
5,5,-0.440364077,5,6,-0.098435121,4,-1.677686218,6,3,0.271512494,3,-1.317949211,-0.084750074,5,0.691130216,-1.155508783,6,-0.479437414,0.026141022
6,1,1.004946513,4,4,-0.097602889,4,-1.318553486,5,7,0.283931703,4,-2.637820389,-1.515848084,5,0.950474608,-0.781985876,5,0.540733557,0.249097374
7,3,0.951688896,6,6,0.666869732,7,-2.742540375,1,6,1.494477977,7,0.82747555,-0.016850968,5,0.402025593,-0.009749009,3,0.050114831,0.141392662
5,4,0.280093391,5,5,-1.617548596,6,-2.016489184,3,4,1.212463593,7,0.098363959,0.928197228,2,-0.17237377,0.196070497,6,0.878604031,-0.537225916
5,6,2.197781996,4,7,-0.711499578,5,1.92995803,7,6,-1.132920961,4,1.106461588,1.372867573,6,-0.07792486,-0.138445348,5,2.268850125,-0.648738585
1,5,-0.509753027,5,6,0.910028396,6,0.390804956,6,5,-0.264205529,5,1.24871429,0.132734687,8,1.323562741,-0.090270769,6,-0.033277562,0.030321191
4,3,-1.385349548,3,6,2.080133717,6,-3.057778745,4,5,0.765507851,2,-1.839645034,-0.570968295,7,0.708182244,-1.62196956,6,-0.151469714,-0.702512122
8,4,-0.090485448,6,7,-0.146450727,5,1.409079287,4,6,-0.872955257,4,-0.625253579,0.698906998,6,-0.040843495,-0.182998376,6,1.534742143,-0.391523109
4,4,0.243284168,5,1,-0.07577933,7,2.410691654,4,6,-0.512203457,8,2.034226201,1.10206324,8,0.304437366,1.442042863,5,0.073788343,-0.099746582
4,4,0.448207057,7,3,-0.43956049,3,3.002149475,6,5,-1.732813378,3,0.768169994,0.153816951,4,0.287551343,-0.162587981,5,-0.428391919,1.463252161
4,5,-0.532186682,5,6,0.046662181,7,0.887976327,3,5,-0.43274598,5,1.735272331,-2.138336456,4,-1.02946715,0.094616159,5,1.4728478,0.090634626
5,5,2.343020049,6,3,-0.961227243,5,2.399446248,6,5,-0.65129658,7,0.90893354,-1.165297057,6,0.95358512,1.182257956,4,-0.28683512,1.824804953
5,6,0.433621041,5,3,-1.552062162,6,-1.042382752,5,8,0.142112943,3,-0.425550126,-0.13994577,4,0.236402056,-0.765490598,5,1.059334205,-2.182094017
7,5,0.176796165,4,7,0.042409659,5,-2.219203906,5,4,1.229313924,6,-0.064397388,-0.106921917,7,1.207595604,0.027910348,7,-1.093671219,-0.404081439
5,4,0.353195791,5,5,-0.89919726,6,3.463885488,6,2,-2.089116804,2,-0.037186881,1.384334205,5,2.146410155,-0.348200748,6,-0.51465413,0.311508854
5,3,1.227489123,5,5,0.356809722,5,-2.986092731,4,6,0.716460173,2,0.446330249,0.078797519,6,-0.04039466,-1.639572652,3,-1.006917355,0.424936145
5,2,-0.823679168,4,3,-0.228157769,5,5.45636295,3,5,-3.280211002,1,0.095980367,-0.311418651,5,-1.446819002,-0.529538234,4,-0.119051898,-0.616056364
3,3,0.85051463,5,5,1.127861482,7,1.741541535,3,6,-0.399080584,7,1.409004094,-1.178008661,6,0.280003452,0.989802551,3,1.635606447,0.160956176
6,4,1.638809174,4,5,1.789715047,6,2.048466353,7,5,-1.206342352,4,-1.237078011,0.534443789,5,-0.36092411,-0.153841331,4,1.588668,-0.68712695
5,5,0.298860546,5,6,0.962032777,5,-1.684317229,3,7,1.08422819,7,-0.502166904,-1.426995226,5,-0.1568053,0.29164255,5,0.713569197,-0.114414818
8,5,-1.700557413,7,7,-2.619676453,2,-2.155738328,3,3,0.583602343,3,-0.299954398,-1.424336081,7,0.513636527,-1.064937894,7,-1.493497773,1.405961062
8,5,-2.549200341,2,5,-0.716399873,3,-3.586977221,8,5,1.898417151,7,-1.433237428,1.092139635,5,0.806699057,-0.113298483,5,0.252270364,-2.269474017
4,4,-1.50073369,7,6,-1.170327414,6,3.385926855,3,8,-0.817040516,9,2.595156627,-0.748852027,6,0.524614406,1.850797316,6,1.309037076,-1.202742699
4,6,1.448938127,6,5,1.047160561,6,-1.975983643,5,4,0.634751416,4,0.545645124,-0.759462334,5,0.173608935,-0.797612683,4,1.044133968,-1.149541274
7,6,-0.230976312,7,5,-0.31988189,3,2.457178761,7,9,-0.719328011,7,-1.341630725,-0.538508301,6,0.628908368,1.117050633,6,-0.837656023,-2.431111603
3,4,-0.308280454,4,6,0.401138595,5,1.618919454,6,5,-0.926267943,4,-0.167368003,-0.270599735,6,1.556120882,-0.073085219,6,-0.267073076,1.153427583
4,3,-0.989888595,6,7,-0.955523461,4,1.009354251,3,4,-0.394372358,5,-0.451002577,-1.890503316,5,-2.824796401,0.281985838,4,-0.832560144,-1.258146043
3,5,1.935935569,4,5,-0.339105689,7,-3.309358796,6,3,1.777951249,7,0.240588797,1.350760073,5,-0.392632559,-0.057194944,6,-1.712210404,0.971762224
7,3,2.181397043,3,7,-0.696946547,5,1.579706232,5,5,-0.938457789,4,-1.334061472,-0.38841135,6,-0.112117613,-0.133247231,3,-1.225207534,-1.357045926
7,5,0.066419632,6,9,0.024514102,7,-3.218057599,5,6,1.64359274,6,1.267315711,-0.143426776,6,-0.728227184,-0.208198619,4,0.681638603,1.101367502
4,4,0.981528428,6,5,0.226738348,5,1.358269092,3,5,-0.454802172,6,-0.077483027,2.303720883,4,0.073758535,0.515214359,6,-0.542178719,-0.154838454
5,4,0.729238908,4,3,0.781430184,6,2.308764634,7,6,-0.689594428,7,0.763933293,-0.934366636,6,-0.301745404,1.025051456,4,-0.778959288,1.246160965
2,6,-0.172637224,4,6,2.182198806,4,2.835851395,4,6,-1.649545258,3,-0.910567899,-1.145510619,6,0.34399768,-0.176328707,5,-0.266881773,0.43514776
5,4,0.527260354,7,5,-0.487471191,5,-3.149263881,4,5,1.516319437,6,1.509248212,1.634120333,6,0.092420109,-0.368546764,3,0.930713668,0.715927969
5,2,-1.894938335,7,5,-0.268052876,4,-3.205116137,6,6,0.854633001,2,-1.440059176,0.12401185,6,-1.312130265,-1.606686632,4,-0.620179674,0.353587137
7,6,0.071347588,6,4,-0.019079375,3,-4.026395627,5,4,1.922272488,6,0.087411669,1.68218549,7,-1.289088579,-0.500476884,4,-0.209681226,-0.48055897
5,6,-0.170464776,4,5,-0.087447007,7,-0.113170619,6,4,0.01108081,5,0.110477854,-0.507528059,6,-0.24187577,-0.090886069,6,-0.822609254,-0.879458011
4,3,-0.533344093,4,7,0.092747737,4,0.358403335,4,4,-0.273941362,5,1.944005601,-0.109576089,7,0.530146766,-0.139380266,3,-1.952717056,0.016148433
3,5,1.764990025,8,5,-1.243397854,5,2.05300662,6,6,-0.568399881,7,1.324608138,-1.518982943,5,-1.465319591,0.991635404,7,0.795350515,0.858333407
8,5,0.744545465,6,4,-0.491567148,3,-1.892955351,4,5,1.188117458,7,1.60958054,0.684851059,6,-0.484800947,0.273367439,5,-0.040158464,-0.244902779
6,5,0.868152487,4,5,0.014519903,4,-0.67030273,3,4,0.089331632,4,-0.252892931,-1.126447807,6,-0.228638272,-0.495921255,4,-0.252100556,0.161783773
4,4,-0.30907187,4,5,-0.698024429,4,-1.53973114,7,4,1.063522254,7,1.451313091,0.096726332,2,0.304576076,0.396044089,6,0.21546679,-0.713145667
5,2,1.147557112,6,6,1.407609932,4,0.993161304,6,5,-0.646499845,4,1.575819184,0.154058801,6,-0.208660159,-0.184814131,4,0.213060029,0.004060183
5,5,-0.125073286,7,3,-1.105627824,5,-1.68126768,6,6,1.12746277,7,0.631985236,0.666237994,5,0.177127308,0.371955818,4,0.682037657,-0.269412806
6,4,-1.773982145,7,5,0.76716976,4,1.790486342,6,3,-0.444584107,7,0.101577768,0.884262568,7,-0.849421269,0.956292767,5,1.422212831,1.076044512
3,5,-0.950113589,3,8,-1.95537817,7,3.367946309,4,6,-0.940334679,8,-0.17784933,-0.431341454,8,0.361796619,1.612682288,7,-1.594688494,-0.178161054
6,6,-1.198034058,7,7,-1.600660679,6,-1.849949131,6,2,0.454657035,3,1.820123987,1.129935875,3,0.98695785,-0.996443648,5,0.435582731,-0.092217408
4,5,1.993451681,6,3,0.001659421,7,-0.036185015,5,6,0.613351943,8,-1.111117111,1.179681189,6,0.594163017,1.061655519,3,-0.927142286,-0.632472105
5,5,0.91357915,5,5,-1.185000663,5,1.21869602,5,7,-0.390308034,6,-0.197975816,-0.908870671,9,0.995435995,0.494037004,5,0.687456164,0.20877576
5,5,-0.156351174,5,5,0.923462336,6,-2.874980923,5,5,0.732737326,2,1.109762569,-1.605135182,3,-0.94283152,-1.501767603,6,-1.732211628,0.226123538
8,6,-1.570979541,4,5,0.112644778,5,2.520661263,3,5,-0.741506196,7,-1.086277894,1.315987611,5,0.762190981,1.139481985,6,0.259818787,0.212539453
6,5,-0.479898575,5,5,-0.521872821,6,2.99182368,2,6,-1.808247718,3,0.165039158,0.073404407,5,2.645354056,-0.307612064,6,1.163012725,-0.15242401
8,4,-0.00195265,4,2,-0.639456527,4,3.233120429,5,5,-0.858724613,8,-0.499482023,-0.113761981,6,-0.110335365,1.626762572,7,0.008225215,-1.029510822
4,3,0.420204339,5,4,0.984276675,5,-2.549383535,6,4,1.472968934,7,-0.549189776,0.786054077,6,1.820664493,0.140728804,5,1.512799782,-0.08714404
4,4,1.42322201,6,5,-0.728098047,5,-1.592076251,6,4,1.027909498,7,-1.180312959,0.548867005,7,-2.303843266,0.281141604,7,0.04797264,-2.477934937
5,4,-0.342224823,6,6,1.42537257,5,2.56361911,3,4,-0.68829916,7,1.009659711,-0.616693754,4,-2.068163763,1.276671134,4,-1.749182119,0.048298329
6,4,-1.297685837,6,6,1.831806601,6,1.627319867,2,4,-1.028560101,3,0.151096214,1.253482749,6,-0.653782224,-0.247829386,3,0.363072202,-1.140743664
4,7,0.571743506,5,4,-0.126977407,5,2.517271833,3,6,-1.427654384,3,-0.726526997,-0.252395183,5,1.305814743,-0.091090594,4,1.043642967,0.098862645
6,5,-0.744910425,5,5,1.541593185,4,1.044574448,3,5,0.078744136,8,0.752619582,-0.531290436,7,-0.427721843,1.162663493,4,1.549725628,0.943591794
4,5,-1.025306952,6,9,0.983863486,6,3.188069721,5,4,-0.809391929,8,0.852872419,0.092958375,5,0.063411129,1.670930536,4,-0.228976647,0.885535309
5,6,0.217284019,3,5,-1.17058145,2,-0.064870262,4,4,-0.044430463,5,-1.365130504,0.350218035,6,0.793576307,-0.142926308,7,-0.463943845,-0.436695829
5,6,1.248896115,4,4,0.074590887,6,2.614008242,6,5,-1.59089443,3,-0.909830465,-0.241644083,6,0.480696039,-0.28843549,5,0.678298754,1.399321024
7,8,-0.185298082,7,5,0.246972188,3,1.246566108,4,9,-0.452162883,6,-1.324730559,-0.230545589,3,-0.356147368,0.4106653,7,0.456486317,-0.446346767
4,3,-0.327034582,4,4,2.288356363,6,-0.876183142,5,4,0.217851301,4,0.557778517,1.047376206,5,0.784477446,-0.467444352,6,-0.600166851,-0.49591558
5,4,-0.13820127,5,6,0.045868623,5,0.948182896,7,5,-0.704487335,4,-2.180931005,-1.501375454,5,-0.196369419,-0.332530233,6,-0.835036058,2.282706543
7,5,-0.865745462,6,6,0.39847111,6,3.722361931,5,4,-2.176275957,2,-0.448140715,-0.509961732,7,0.509542657,-0.251249168,6,0.511632869,1.397923845
3,2,1.915683596,6,5,1.775395401,8,-1.619043859,7,6,1.071437205,7,-0.512197257,1.027941634,4,-0.229575831,0.332615876,3,1.057772551,1.079733798
1,5,1.592512626,4,4,-0.017732482,5,0.273674141,5,3,-0.148142059,5,-0.909527806,-0.498968067,6,-0.96640627,0.002743104,5,2.021383239,1.17254569
3,6,1.331774515,6,6,-0.408841769,5,-3.64417719,3,7,1.389658788,4,-0.646264189,0.468534954,5,-0.11478885,-1.079226809,3,0.012975608,1.901714921
3,2,0.441581595,4,5,1.036433172,3,-3.126187464,4,2,1.632599535,6,-1.117543574,1.890083365,6,-0.079391282,-0.13799235,6,0.694575281,1.391261387
4,6,-0.671288895,6,7,-0.411314348,5,-1.788886945,2,5,1.223157344,7,1.314288439,1.320399598,6,-1.974187479,0.437841876,7,-0.711295563,-0.792111231
6,4,-0.20925832,4,4,0.617933402,5,2.863484553,1,6,-0.623982376,9,0.310707917,0.869673551,6,1.717006528,1.685042718,5,0.743488699,-0.078481914
4,5,0.964765598,6,4,0.391790377,6,-1.177734597,2,5,0.361623294,4,-0.053841677,-1.329793802,5,1.692249786,-0.505273893,5,-0.043442095,0.250481831
5,4,0.661981705,4,7,-1.714720573,6,-1.361881384,5,8,1.072280296,8,0.843961192,-2.840555627,4,0.230366186,0.585684505,6,-1.474898777,-0.003807983
6,7,0.613718453,5,7,0.180069468,4,-1.95405864,4,5,1.217944682,7,-0.122797199,-1.372349116,3,0.483266161,0.266944681,8,1.142607608,0.08060033
4,5,0.705738433,7,6,-1.344395065,5,-0.04899638,5,4,-0.138300831,4,-0.836217392,-0.333545876,5,-0.518481374,-0.295296437,6,0.824659319,-0.877529635
6,5,1.09560755,4,4,-1.253367555,4,-2.051197828,6,3,0.585010837,3,1.18480533,-0.846523058,6,-2.089649131,-0.960155359,6,-1.238949188,-0.942076972
6,4,-0.462975681,5,5,1.287742679,3,2.438779512,6,2,-0.55212725,8,-0.392137504,1.117718349,7,1.991701207,1.398110464,7,-1.681577252,0.507645918
3,6,0.872926136,5,4,0.019676009,5,-1.464269163,5,5,1.005401709,7,0.915150546,0.253265844,6,-1.112491425,0.365906814,4,-0.262370198,1.577836832
7,5,0.121985472,4,6,-1.493727246,5,3.60963406,5,4,-2.196895367,2,2.017780235,-0.075402619,8,-0.011087682,-0.398401715,5,0.485017405,-0.016045583
7,5,0.918550866,8,3,1.730385194,5,3.888884971,3,4,-1.030097157,9,-0.881168495,-1.982057582,7,2.01752886,1.961722478,7,-0.531270588,-0.029575175
4,2,0.661543365,5,4,0.655849427,5,-1.72758967,7,5,1.210345141,8,0.653944022,0.656034625,5,0.984358605,0.474887767,3,0.533333403,0.425410199
3,4,1.025589833,8,5,-1.75470823,7,-3.324082193,6,6,1.746367832,7,-0.468435466,-0.077681853,6,0.026340627,-0.128088286,5,-0.352513127,-0.886915806
4,7,-0.571210008,5,2,0.856674059,6,-1.861674549,4,2,1.136984515,7,1.501926285,0.082465205,5,0.790464803,0.212509545,4,1.938253526,-2.100342967
6,5,-1.595582914,4,4,-1.07482338,5,-2.880099452,3,5,1.006990045,4,0.366753415,0.355888175,5,-2.035777452,-1.01624129,2,0.040983927,-1.130684426
4,4,0.508092875,5,4,-0.118076329,4,-2.179192824,6,5,1.341852716,7,-0.575478557,-1.961915433,5,0.948847446,0.268338768,4,0.845223027,1.183645412
6,4,-0.230838542,5,9,-0.004199485,10,0.646368947,7,4,-0.122582636,6,1.09134187,0.067459889,5,-0.164648225,0.413035482,3,-1.746730142,0.1237335
4,5,0.487181616,6,8,-0.370784506,5,-1.930396567,5,3,0.596532574,4,-1.478932868,1.196804368,7,1.21976523,-0.821377547,3,-0.685463869,0.785823274
5,2,0.242578102,6,5,2.294725364,7,-2.024317299,5,6,0.481334307,3,0.828980769,-0.343042279,6,0.483289222,-1.119298079,6,0.624297341,0.63228922
6,6,-1.08496779,6,4,-0.609437663,5,-1.548379125,6,5,0.414499932,4,-0.186853158,-0.068887452,5,0.121006281,-0.773268505,7,-2.275717036,-0.009894834
6,4,-0.070326522,5,5,1.314006403,3,-2.632102448,4,3,1.539685943,7,-2.344781596,1.321132752,5,0.441743252,0.179143012,5,0.498153405,1.458744481
6,6,-1.69828048,8,7,-0.09007725,4,-2.859844536,4,3,0.696804822,2,2.925324249,-0.769463884,5,-1.547806851,-1.551230455,5,-0.658807803,0.144492211
5,4,0.118448582,5,7,0.975300096,5,-2.782371859,2,8,1.454309504,6,-1.043890754,-0.226029516,7,-1.110181583,-0.120558889,6,-0.114394534,2.121771812
6,5,-0.973468521,5,6,0.666670963,4,-0.892692237,4,7,0.851721687,8,0.139942878,-0.236622381,6,-0.465933858,0.650158138,3,-1.285574176,0.211327308
7,4,-0.643906019,6,1,1.61020206,5,1.163028024,4,5,-0.681530828,4,-0.125279982,0.637823567,5,0.140852129,-0.081304689,7,0.309530639,0.292189524
4,5,0.126821623,5,6,-0.839634057,5,0.760387718,6,7,-0.523702643,4,1.104889769,-0.289767416,6,2.660641419,-0.19287989,3,1.298227314,1.541760493
7,6,0.062012786,6,7,0.432814584,5,1.902973668,4,5,-0.559896193,7,0.950734188,-1.617337615,7,-1.170136266,0.860080495,5,0.884723374,0.646086483
5,4,0.563866156,4,3,1.300339591,5,3.633557322,8,4,-2.232361961,2,-3.570284387,-1.296832972,6,-0.239664455,-0.438435765,7,-0.087513625,0.051421648
7,4,0.023232856,3,5,1.123305249,5,-3.940362891,4,4,1.053058336,1,0.140149663,0.297585546,4,1.120860003,-1.971010267,6,0.383790307,0.682361653
4,3,1.403812862,5,5,-0.08167341,5,-3.106828995,3,7,0.818789346,2,-0.488726867,0.112328364,5,0.387074439,-1.5746511,6,0.292491031,-0.137097376
6,6,-0.267039213,6,6,0.284803939,7,-1.370930831,4,6,0.905257762,7,0.932836093,0.073355942,6,0.522504967,0.278092679,3,0.423921657,0.807149539
7,5,0.868099461,4,6,2.102412187,6,-1.428174019,2,3,0.289211429,3,0.645930659,0.203339392,5,0.254700741,-0.879775116,5,1.334832624,0.218924499
6,5,0.060452075,5,3,0.766719858,4,0.775829009,6,4,-0.288974889,5,0.83636013,-0.485638962,6,-1.24301958,0.24206332,4,-0.646476524,-1.150263553
7,4,0.749082571,4,4,-0.955228792,6,2.45531402,4,7,-0.743440538,7,-1.582851772,-0.482383671,8,1.483111101,1.072098412,4,1.338702418,0.374019471
6,3,-1.748215942,5,4,-0.617416513,4,1.339971851,4,5,-0.728627265,4,0.914719737,0.592110911,6,1.409254101,0.007547208,4,1.252758331,0.944385957
8,3,0.359560145,5,5,1.327949539,4,2.388368004,4,7,-1.499673726,3,2.091254501,-1.468604992,7,-0.838710103,-0.346001579,5,-1.212580491,1.292222823
5,5,0.810690612,6,5,-0.916037321,6,-2.133878769,6,8,0.753172817,4,0.562085901,0.310736689,6,0.484357383,-0.740257708,4,-2.831777961,-0.558642683
4,4,-0.711972723,5,5,0.290196413,4,2.347422977,5,4,-1.398838618,3,2.116739642,1.556677674,6,0.272952303,-0.205699207,3,-2.817365824,-1.104267618
6,5,1.614289401,7,7,-0.174309322,6,3.389516188,6,4,-2.035730512,2,0.354788879,-1.769655109,6,-0.71308911,-0.325462369,6,0.263186436,0.761807759
4,4,-0.111732378,5,8,-0.822723766,6,-1.439019418,6,6,0.432227218,4,-1.349824609,2.587334199,3,-0.545300718,-0.634583656,4,-2.3485629,0.561067493
6,5,0.486814681,4,5,0.738525307,6,3.295279201,6,5,-0.932828792,8,0.146361083,-0.107383899,1,1.53805597,1.555023263,5,0.315930287,0.533145433
6,3,0.773515507,6,4,-0.589950895,5,-4.669930319,4,4,2.154487623,6,0.889453792,-0.259213361,5,1.316517797,-0.714649193,6,0.540048519,0.303369768
1,3,-1.269464975,4,4,1.710434881,3,-1.158331731,4,5,0.537996247,5,-0.561711525,1.230501136,6,-0.305823631,-0.170829848,10,0.984026397,-0.1577617
5,4,-0.807902356,5,3,0.823316459,4,-3.310911549,2,7,1.738827597,7,0.888365511,-1.280361721,9,0.215556343,-0.12869114,5,0.20358587,-1.584113075
6,4,0.805308246,7,7,0.635126909,3,1.987480659,6,4,-0.535733846,7,0.924575613,-0.510365868,9,-0.881564095,0.985963863,6,-0.535617954,0.460768914
5,5,-0.806668399,6,8,-0.724071494,1,1.762999112,6,8,-0.60657293,6,0.704077729,-0.330973415,4,-0.124386258,0.639668176,4,0.262870029,-1.463195332
7,4,1.057007578,4,5,0.966738839,6,-1.896600338,7,3,0.303102776,2,-0.472541131,1.203413945,6,-0.949101672,-1.313151317,6,1.830285631,0.151457964
4,3,-1.066311019,7,7,-0.657301979,6,-3.049226357,6,6,1.609117879,7,-0.254646015,0.527924683,7,-1.186098901,-0.10470741,4,-1.405663677,0.191176085
7,4,0.840571831,3,5,-0.449636668,6,-1.366456776,4,4,0.455210536,4,-0.196243934,1.012485315,6,-0.099814136,-0.522493282,6,-1.308758858,0.028000165
5,5,1.561704276,4,5,0.474434579,3,2.858625636,5,5,-1.773281443,2,-0.35165455,-1.05510977,6,0.293690109,-0.375367326,4,0.236311496,-1.707150647
6,4,0.270820412,5,6,-0.727162,7,0.674427281,5,6,-0.494325563,4,-1.034221236,0.664374975,6,0.04817088,-0.224423462,3,-2.173994025,-0.479542828
7,7,-0.163789675,6,4,1.446001109,4,3.240395799,3,3,-0.824337289,8,0.574584887,-2.063294772,6,1.151599798,1.695385246,5,-2.44925521,-2.028290582
5,3,-1.325535068,4,6,1.373917714,5,-3.285859458,5,5,0.658606404,1,-0.74469132,0.986754816,4,0.153681917,-2.036287803,6,-0.865765687,-1.540821638
